ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
481,,;從頭來;,按頭來,an3-thau5-lai5,,3383,,,
482,,;預定;,按定,an3-tiaN7,,613,VE,,
483,,;供桌;案桌;,案桌,an3-toh,,727,Na,,
490,,;向著;袒護;遮蔽;,攔,aN5,,815,VC;VJ,,
493,,;偏袒親信;護短;,攔親,aN5-chhin,,646,VA,,
504,,;餡;,餡,aN7,,153,Na,,
505,,;延期;緩期;,限期,an7-ki5,,412,VB,,
506,,;限定;,限定,an7-tiaN7,,415,VK,,
507,,;夫人;,阿奶,a-nai2,,1727,Na,,
508,,;貴夫人;,阿奶娘,a-nai2-niu5,,1921,,,
509,,;安眠;安睡;,安眠,an-bin5,,857,VA,,
510,,;安眠藥;,安眠藥,an-bin5-ioh8,,986,Na,,
511,,;安靜;,安靜,an-cheng7,,1016,VH,,
512,,;安插;,安插,an-chhah,,636,VC,,
513,,;安葬;,安厝,an-chhu3,,883,VC,,
514,,;怎麼;,安怎,an-choaN2,,1119,Dj;VH,,
515,,;怎麼辦;,安怎創,an-choaN2 chhong3,,1316,VA,,
516,,;怎麼說;,安怎講,an-choaN2 kong2,,2734,VH,,
517,,;怎麼辦;,安怎辦,an-choaN2 pan7,,1270,VA,,
518,,;安全;,安全,an-choan5,,1030,VH,,
519,,;安全帽;鋼盔;,安全帽,an-choan5-bo7,,1240,Na,,
520,,;安全感;,安全感,an-choan5-kam2,,1418,Na,,
521,,;安全梯;,安全梯,an-choan5-thui,,1069,Na,,
522,,;安全島;,安全島,an-choan5-to2,,1309,Nc,,
523,,;安全帶;,安全帶,an-choan5-toa3,,2215,Na,,
524,,;安裝;,安裝,an-chong,,870,VC,,
525,,;安葬;,安葬,an-chong7,,557,VC,,
526,,;泥偶;,尪,ang,,418,,,
527,,;丈夫;夫;先生;老公;翁;,翁,ang,,1378,Na;b,,
528,,;甕;,甕,ang3,,235,Na,,
529,,;齆;,齆,ang3,,162,,,
530,,;小甕;壇;,甕仔,ang3-a2,,1332,b,,
531,,;空心菜;,甕菜,ang3-chhai3,,749,Na,,
532,,;黃鰭鮪;鮪魚;,甕串,ang3-chhng3,,662,Na,,
533,,;冥頑;褦襶;不明事理;乖戾;,甕籠,ang3-lang2,,1755,VH,,
534,,;潑辣;,甕籠赤,ang3-lang2-chhiah,,700,VH,,
535,,;鼻塞;,齆鼻,ang3-phiN7,,502,VH,,
536,,;齉鼻兒;,齆鼻仔,ang3-phiN7-a2,,1232,,,
537,,;鼻塞聲;,齆鼻聲,ang3-phiN7-siaN,,1029,,,
538,,;神氣活現;甕聲甕氣;,甕聲,ang3-siaN,,1050,VH,,
539,,;鼻音;,齆聲,ang3-siaN,,609,Na,,
540,,;甕城;,甕城,ang3-siaN5,,403,Na,,
541,,;愚頑;,甕凍,ang3-tang3,,435,,,
542,ang3-toe2-hi3,;壓軸戲;,甕底戲,ang3-te2-hi3,,913,Na,,
543,,;陰毒;,甕毒,ang3-tok8,,674,,,
544,,;小氣;心地不良;陰毒;陰險;壞心眼;壞心腸;,甕肚,ang3-tou7,,2649,Na;VH,,
545,,;紅;當紅;,紅,ang5,,932,VH,,
546,,;黃鰭鮪;,紅肉,ang5-bah,,941,,,
547,,;紅檜;,紅肉仔,ang5-bah-a2,,1567,Na,,
548,,;雀榕;,紅肉榕,ang5-bah-chheng5,,827,,,
549,,;火眼;紅眼;眼紅;眼饞;結膜炎;,紅目,ang5-bak8,,1383,Na;VH,,
550,,;朱連雀;,紅目鳥,ang5-bak8-chiau2,,2480,,,
551,,;曳絲大眼鯛;,紅目睚,ang5-bak8-kaiN5,,1507,,,
552,,;條紋二鬚巴;,紅目猴,ang5-bak8-kau5,,1484,,,
553,,;角膜炎;紅眼症;結膜炎;,紅目墘,ang5-bak8-kiN5,,1360,Na,,
554,,;大眼鯛;,紅目管,ang5-bak8-kong2,,1827,,,
555,,;大眼鯛;曳絲大眼鯛;紅目大眼鯛;紅眼鱸;,紅目鰱,ang5-bak8-lian5,,1825,,,
556,,;紅馬頭魚;,紅馬頭,ang5-be2-thau5,,2921,,,
557,,;八腳眠床;,紅眠床,ang5-bin5-chhng5,,1197,,,
558,,;赤紅面兒;紅面;,紅面,ang5-bin7,,1117,,,
559,,;日本馬頭魚;紅馬頭魚;,紅面馬,ang5-bin7-be2,,2852,,,
560,,;紅面番;,紅面番,ang5-bin7-hoan,,1187,,,
561,,;紅帽子;,紅帽仔,ang5-bo7-a2,,1813,,,
562,ang5-be2,;藍圓參;,紅尾,ang5-boe2,,1307,,,
563,,;水錦樹;紅木;,紅木,ang5-bok8,,1140,Na,,
565,,;赤鯮;,紅鯮,ang5-chang,,582,,,
566,,;酒糟;,紅糟,ang5-chau,,626,Na,,
567,,;酒糟鼻;,紅糟鼻,ang5-chau-phiN7,,876,,,
568,,;台灣樹蘭;厚皮香;紅柴;,紅柴,ang5-chha5,,1588,,,
569,,;紅菜;紅鳳菜;茄子;蘿蔔;,紅菜,ang5-chhai3,,1158,Na,,
570,,;紅蘿蔔;胡蘿蔔;,紅菜頭,ang5-chhai3-thau5,,1651,Na,,
571,,;蓮子草;,紅田烏,ang5-chhan5-ou,,1337,,,
572,ang5-chhiN,;紅星;,紅星,ang5-chheN,,987,Na,,
573,,;赤松;,紅松,ang5-chheng5,,729,,,
574,,;台灣華山松;紅松柏;,紅松柏,ang5-chheng5-peh,,1939,,,
575,,;水蚤;,紅蛆,ang5-chhi,,768,,,
576,,;食茱萸;越椒;,紅刺蔥,ang5-chhi3-chhang,,1012,,,
577,,;赤紅;,紅赤,ang5-chhiah,,853,,,
578,ang5-chhiah-be2,;羅氏圓參;,紅赤尾,ang5-chhiah-boe2,,1571,,,
579,,;赤紅;,紅赤赤,ang5-chhiah-chhiah,,927,,,
580,,;紅壤;,紅赤仁土,ang5-chhiah-lin5-thou5,,1308,,,
581,,;楊梅;,紅樹梅,ang5-chhiu7-m5,,950,Nc,,
582,,;紅帶海鯡鯉;紅魚;紅鰽魚;條紋緋鯉;,紅秋姑,ang5-chhiu-kou,,1971,Na,,
584,,;百日紅;紫薇;,紅紫薇,ang5-chi2-bi5,,1232,Na;Nb,,
585,,;紫蘇;,紅紫蘇,ang5-chi2-sou,,929,,,
586,,;朱雀;酒紅朱雀;,紅鳥仔,ang5-chiau2-a2,,2870,,,
587,,;紅蟳;螃蟹;,紅蟳,ang5-chim5,,857,Na,,
588,,;紅椒;,紅椒,ang5-chio,,718,Na,,
589,,;紅蕉;美人蕉;,紅蕉,ang5-chio,,1724,,,
590,,;紅寶石;,紅石仔,ang5-chioh8-a2,,1630,Na,,
591,,;石花菜;,紅石花,ang5-chioh8-hoe,,1533,Na,,
592,,;紅酒;,紅酒,ang5-chiu2,,908,,,
593,,;紅磚;,紅磚仔,ang5-chng-a2,,1559,Na,,
594,,;紅棗;,紅棗,ang5-cho2,,728,Na,,
597,,;巴豆;,紅子仁,ang5-chu2-jin5,,1073,Na,,
598,,;七日暈;,紅珠仔,ang5-chu-a2,,2535,,,
599,,;相思子;,紅珠木,ang5-chu-bok8,,1949,Na,,
600,,;紅咚咚;紅艷艷;,紅朱朱,ang5-chu-chu,,1714,,,
601,,;刺茄;,紅水茄,ang5-chui2-kio5,,1310,,,
602,,;紅螺;,紅珠螺,ang5-chu-le5,,1824,,,
603,,;產兒;,紅嬰,ang5-eN,,606,,,
604,,;嬰兒;嬰孩;,紅嬰仔,ang5-eN-a2,,1547,Na,,
605,,;大緋鳥;朱鸝;,紅鶯,ang5-eng,,1297,,,
606,,;紅隼;,紅鷹,ang5-eng,,1055,,,
607,,;紅潤;,紅牙,ang5-ge5,,811,VH,,
609,,;大眼鯛;,紅嚴公,ang5-giam5-kong,,1582,,,
610,ang5-gun5-chu,;丹砂;朱砂;珠砂;硃砂;,紅銀朱,ang5-gin5-chu,,1773,Na,,
611,ang5-gun5-chu-pit,;朱筆;,紅銀朱筆,ang5-gin5-chu-pit,,1963,,,
612,ang5-gu5-be2,;牛尾魚;,紅牛尾,ang5-gu5-boe2,,1694,,,
613,,;紅霞;,紅霞,ang5-ha5,,726,Na,,
614,,;紅海;,紅海,Ang5-hai2,,988,Nc,,
615,,;石花菜;,紅海菜,ang5-hai2-chhai3,,1191,Na,,
616,,;白頸赤尾冬;,紅海鯽,ang5-hai2-chit,,1514,,,
617,,;紅學;,紅學,ang5-hak8,,1529,Na,,
619,,;辣椒;,紅合花,ang5-hap8-hoe,,1432,Na,,
620,,;旭蟹;,紅鱟,ang5-hau7,,563,,,
621,,;彤雲;紅霞;彩霞;晚霞;,紅霞,ang5-he5,,950,Na,,
622,,;紅蝦花;,紅蝦花,ang5-he5-hoe,,1469,,,
623,,;鴝鳥;,紅胸鳥,ang5-heng-chiau2,,2154,,,
624,ang5-hu5,;紅姑魚;條紋緋鯉;,紅魚,ang5-hi5,,1089,,,
625,,;紅蟻;,紅蟻,ang5-hia7,,660,,,
626,,;紅葉;,紅葉,ang5-hioh8,,959,Na,,
627,,;淡紅;,紅熇,ang5-ho,,1005,A,,
628,,;粉紅;淡紅;,紅幻,ang5-hoaN2,,760,A,,
629,,;砒霜;,紅礬,ang5-hoan5,,592,Na,,
630,,;深紅;,紅花米,ang5-hoe-bi2,,1471,,,
631,ang5-hoe-hu5,;石首魚;黃魚;,紅花魚,ang5-hoe-hi5,,1714,Na,,
632,,;山紅柿;,紅花柿,ang5-hoe-khi7,,1417,,,
633,,;紅斑;,紅花點,ang5-hoe-tiam2,,1444,Na,,
634,,;朱鷺;紅鶴;,紅鶴,ang5-hoh8,,900,,,
635,,;鮮紅;,紅熇熇,ang5-ho-ho,,974,VH,,
636,,;紅菜;,紅鳳菜,ang5-hong7-chhai3,,1038,,,
637,,;煙絲;旱煙;,紅薰,ang5-hun,,733,Na,,
638,,;彤雲;,紅雲,ang5-hun5,,728,Na,,
639,,;扶桑花;,紅佛桑,ang5-hut8-song,,904,,,
642,,;汞溴紅;紅汞;紅藥水;,紅藥水,ang5-ioh8-chui2,,1761,Na,,
643,,;苦瓜;,紅楊,ang5-iuN5,,722,Na,,
644,,;赤字;紅字;,紅字,ang5-ji7,,1146,Na,,
645,ang5-jiat8-piN7,;紅熱病;猩紅熱;,紅熱病,ang5-jiat8-peN7,,1202,Na,,
646,,;蛋黃;,紅仁,ang5-jin5,,791,Na,,
647,,;紅土;紅壤土;,紅仁土,ang5-jin5-thou5,,972,Na,,
648,,;番鵑;,紅甲箬,ang5-kah-hah8,,1856,,,
649,,;薊;,紅角刺,ang5-kak-chhi3,,891,b,,
650,,;紅甘參;紫青甘參;,紅甘,ang5-kam,,1246,,,
651,,;紅柑;,紅柑,ang5-kam,,836,,,
652,,;五梨跤;紅茄苳;紅樹;,紅茄苳,ang5-ka-tang,,2045,Na,,
654,ang5-kau2-bu2,;長條蛇鯔;,紅狗母,ang5-kau2-bo2,,1637,,,
655,,;台灣柯;,紅九層,ang5-kau2-chan,,1507,,,
659,,;瓊崖海棠;,紅厚殼,ang5-kau7-khak,,959,,,
660,ang5-koe,;黑鯛;,紅雞,ang5-ke,,1176,,,
661,ang5-koe-a2,;赤鰭笛鯛;隆背笛鯛;,紅雞仔,ang5-ke-a2,,2090,,,
662,ang5-koe-iu5,;榔榆;,紅雞油,ang5-ke-iu5,,1219,,,
663,ang5-koe-jiu5,;榔榆;,紅雞榆,ang5-ke-jiu5,,1055,,,
664,ang5-koe-kang,;濱鯛;,紅雞公,ang5-ke-kang,,1352,,,
665,,;台灣山鷓鴣;藍腹鷴;,紅腳仔,ang5-kha-a2,,2513,,,
666,,;紅腳秧雞;緋秧雞;,紅腳鳥,ang5-kha-chiau2,,2864,,,
667,,;雞血藤;,紅口藤,ang5-khau2-tin5,,912,,,
669,,;台東柿;柿子;,紅柿,ang5-khi7,,988,Na,,
670,,;朱砂痣;硃砂痣;,紅痣,ang5-ki3,,596,Na,,
671,,;紅咚咚;,紅記記,ang5-ki3-ki3,,874,,,
672,,;紅旗;,紅旗,ang5-ki5,,846,Na,,
673,,;紅樸樸;紅咚咚;,紅吱吱,ang5-ki-ki,,943,,,
674,ang5-kun,;血管;青筋;,紅筋,ang5-kin,,1049,Na,,
675,,;紅茄;茄子;,紅茄,ang5-kio5,,902,Na,,
676,,;花轎;彩轎;,紅轎,ang5-kio7,,771,Na,,
677,,;紅角兒;,紅腳,ang5-kioh,,1139,,,
678,,;地錦;,紅葛,ang5-koah,,692,,,
679,,;紅檜;,紅檜,ang5-koe3,,2839,Na,,
681,ang5-koe-hu5,;大黃魚;小黃魚;黃花魚;黃魚;,紅瓜魚,ang5-koe-hi5,,2307,Na,,
682,,;孤挺花;,紅閣丹,ang5-kok-tan,,1198,,,
683,,;紅咚咚;,紅貢貢,ang5-kong3-kong3,,758,,,
684,ang5-kou-hu5,;金線魚;,紅姑魚,ang5-kou-hi5,,1195,,,
685,,;紅龜;,紅龜,ang5-ku,,831,,,
687,ang5-ku-koe2,;紅龜;,紅龜粿,ang5-ku-ke2,,2622,,,
688,,;紅軍;,紅軍,ang5-kun,,871,Na,,
689,,;台灣何首烏;印度牛膝;地錦;南五味子;黑點珍珠菜;雞屎藤;,紅骨蛇,ang5-kut-choa5,,2737,,,
690,,;紅冠水雞;,紅骨頂,ang5-kut-teng2,,1349,,,
692,,;紅楠;,紅楠,ang5-lam5,,677,,,
693,,;紅人;,紅人,ang5-lang5,,3315,Na,,
694,,;紅樓夢;,紅樓夢,Ang5-lau5-bang7,,1224,Nb,,
695,,;紅螺;,紅螺,ang5-le5,,762,,,
697,,;紅綠燈;,紅綠燈,ang5-lek8-teng,,1362,Na,,
698,,;紅利;,紅利,ang5-li7,,927,Na,,
699,ang5-lian5-hu5,;鮭魚;,紅鰱魚,ang5-lian5-hi5,,1017,Na,,
700,,;肥沃土壤;紅壤;,紅仁土,ang5-lin5-thou5,,1163,,,
703,,;紅萵苣;,紅猛仔,ang5-me2-a2,,1418,,,
704,,;木棉;,紅棉,ang5-mi5,,680,Na,,
705,,;紅毛;,紅毛,ang5-mng5,,915,Na,,
706,,;羅馬數字;,紅毛碼,ang5-mng5-be2,,1210,Na,,
707,,;紅毛莧;,紅毛莧,ang5-mng5-heng7,,899,,,
708,ang5-mng5-he,;水泥;,紅毛灰,ang5-mng5-hoe,,1448,Na,,
709,,;水泥;洋灰;,紅毛土,ang5-mng5-thou5,,1292,Na,,
710,,;金絲草;,紅毛草,ang5-mou-chhau2,,1010,,,
711,ang5-mou-he,;洋灰;水泥;,紅毛灰,ang5-mou-hoe,,1378,Na,,
712,,;平頷;粗首;,紅貓,ang5-niau,,806,,,
713,,;紅娘;,紅娘,ang5-niu5,,817,Na,,
714,,;紅簾魚;,紅娘仔,ang5-niu5-a2,,1605,,,
715,,;紅蛋;,紅卵,ang5-nng7,,902,,,
716,,;紅白帖子;,紅烏帖,ang5-ou-thiap,,1285,,,
717,,;紅斑;,紅斑,ang5-pan,,712,Na,,
718,,;折干;紅包;賞封;壓歲錢;,紅包,ang5-pau,,1430,Na,,
719,,;木蠟樹;,紅包樹,ang5-pau-chhiu7,,946,,,
720,ang5-poeh-kak,;大茴香;,紅八角,ang5-peh-kak,,1949,,,
721,ang5-pha7-pha7,;紅咚咚;,紅泡泡,ang5-pha3-pha3,,728,,,
722,,;紅火;紅艷艷;紅咚咚;,紅冇冇,ang5-phaN3-phaN3,,803,Na,,
723,,;名片;,紅片,ang5-phian3,,782,Na,,
724,,;酒糟鼻;,紅鼻,ang5-phiN7,,762,,,
725,,;石榴鼻;酒糟鼻;,紅鼻頭,ang5-phiN7-thau5,,1531,,,
726,ang5-phe5-chhai3,;茄子;,紅皮菜,ang5-phoe5-chhai3,,1028,Na,,
727,ang5-phe5-kho,;鉤栗;,紅皮柯,ang5-phoe5-kho,,782,,,
728,ang5-phe5-sio,;鉤栗;,紅皮燒,ang5-phoe5-sio,,915,,,
730,,;紅寶石;,紅寶石,ang5-po2-chioh8,,1063,Na,,
731,,;魬鯛;,紅魬,ang5-poaN2,,450,,,
732,,;紅盤;,紅盤,ang5-poaN5,,763,Na;s,,
733,,;紅杉;紅豆杉;,紅杉,ang5-sam,,741,Na,,
734,,;蚌蘭;,紅三七,ang5-sam-chhit,,1523,,,
735,,;紅色;,紅色,ang5-sek,,1125,Na,,
736,,;花轎;,紅四轎,ang5-si3-kio7,,1245,Na,,
737,,;淋巴管炎;,紅絲瘡,ang5-si-chhng,,969,,,
738,,;紅心;,紅心,ang5-sim,,1382,Na,,
739,,;七日暈;,紅心仔,ang5-sim-a2,,2100,,,
740,,;圓柏;,紅心柏,ang5-sim-peh,,1499,,,
741,,;紅燒;,紅燒,ang5-sio,,1036,VC,,
742,,;紅十字;,紅十字,ang5-sip8-ji7,,1900,Na,,
743,,;紅十字會;,紅十字會,Ang5-sip8-ji7-hoe7,,4008,Nb,,
744,,;淋巴管炎;,紅絲疔,ang5-si-teng,,1083,,,
745,,;矮仙丹;,紅繡球,ang5-siu3-kiu5,,745,,,
746,,;紅鯊;,紅鯊,ang5-soa,,849,,,
747,ang5-soa-hu5,;赤鰭笛鯛;,紅沙魚,ang5-soa-hi5,,1063,,,
748,,;紅藤仔草;,紅線草,ang5-soaN3-chhau2,,1143,,,
749,,;巡;紅條;,紅巡,ang5-sun5,,830,VC,,
750,,;台灣楊桐;厚皮香;,紅淡,ang5-tam7,,1348,,,
751,,;紅淡比;森氏紅淡比;,紅淡比,ang5-tam7-pi2,,1141,,,
752,,;赤銅;紅銅;純銅;,紅銅,ang5-tang5,,846,Na,,
753,,;赤小豆;紅豆;海紅豆;,紅豆,ang5-tau7,,1248,Na,,
754,,;紅豆杉;,紅豆杉,ang5-tau7-sam,,846,,,
755,,;紅茶;,紅茶,ang5-te5,,1033,Na,,
756,,;朱蕉;紅竹;,紅竹,ang5-tek,,984,,,
757,,;紅竹蛇;,紅竹節,ang5-tek-chat,,1133,,,
758,,;紅竹蛇;,紅竹蛇,ang5-tek-choa5,,1098,,,
759,,;紅燈;,紅燈,ang5-teng,,933,Na,,
760,,;條紋緋鯉;,紅丁仔,ang5-teng-a2,,1497,,,
761,,;杜氏鸚哥魚;,紅頭,ang5-thau5,,1264,,,
762,,;紅頭山雀;,紅頭仔,ang5-thau5-a2,,2253,,,
763,,;蘭嶼;,紅頭嶼,ang5-thau5-su7,,1597,Nc,,
764,,;紅糖;,紅糖,ang5-thng5,,811,Na,,
765,,;桃樹;,紅桃,ang5-tho5,,652,Na,,
766,,;紅土;,紅土,ang5-thou5,,894,Na,,
767,,;紅土;鐵丹;,紅土朱,ang5-thou5-chu,,1988,Na,,
768,,;鱸鰻;,紅土龍,ang5-thou5-leng5,,1180,,,
769,,;野鴨;綠頭鴨;,紅腿仔,ang5-thui2-a2,,1527,Na,,
770,,;獼猴桃;,紅蒂蛇,ang5-ti3-choa5,,922,,,
771,ang5-tu-bu2,;赤腹遊蛇;,紅豬母,ang5-ti-bo2,,1795,,,
772,,;紅咚咚;紅通通;,紅丟丟,ang5-tiu-tiu,,806,VH,,
773,,;紫檀;,紅檀,ang5-toaN5,,508,,,
774,,;杜鵑花;,紅杜鵑,ang5-tou7-koan,,1047,Na,,
776,,;提高嗓門;揚言;,旺聲,ang7-siaN,,1134,VE,,
777,,;人物畫;玩偶;洋娃娃;偶人;偶像;圖畫;,尪仔,ang-a2,,3416,Na,,
778,,;瓜子臉;娃娃臉;面具;假面具;,尪仔面,ang-a2-bin7,,1846,Na,,
779,,;小倆口;夫妻;夫妻倆;兩口子;夫婦;,翁仔某,ang-a2-bou2,,2150,Nh;Na,,
780,,;小人兒書;連環畫;圖畫書;漫畫書;,尪仔冊,ang-a2-chheh,,3091,Na,,
781,,;戲出兒;,尪仔出,ang-a2-chhut,,1862,,,
782,,;夫妻;夫婦;伉儷;,翁仔姐,ang-a2-chia2,,1450,Nh;Na,,
783,,;公母倆;,翁仔姐仔,ang-a2-chia2-a2,,1490,,,
784,,;眸子;瞳孔;,尪仔仁,ang-a2-jin5,,1378,Na,,
785,,;神轎;,尪仔轎,ang-a2-kio7,,1134,,,
786,,;眸子;,尪仔仁,ang-a2-lin5,,1366,Na,,
787,,;玩具;,尪仔物,ang-a2-mih8,,2163,Na,,
788,,;紙牌;商標;商標玩具;,尪仔標,ang-a2-phiau,,2069,Na,,
789,,;商標;商標玩具;,尪仔標,ang-a2-piau,,1964,Na,,
790,,;扮相;瞳人;瞳孔;臉蛋兒;,尪仔頭,ang-a2-thau5,,3009,Na,,
791,,;人物畫;漫畫;,尪仔圖,ang-a2-tou5,,2183,Na,,
792,,;夫妻;夫婦;伉儷;,翁某,ang-bou2,,681,Nh;Na,,
793,,;公母倆;公婆;兩口子;,翁某仔,ang-bou2-a2,,1950,Na,,
794,,;伉儷;,翁姐仔,ang-chia2-a2,,1315,Nh,,
795,,;女巫;巫婆;靈媒;神婆;,尪姨,ang-i5,,861,Na,,
796,,;女巫;,尪姨婆,ang-i5-po5,,854,Na,,
797,,;神明桌;,尪架桌,ang-ke3-toh,,1057,,,
798,,;供桌;神明桌;神桌;,尪閣桌,ang-keh-toh,,1317,Na,,
799,,;神聯;,尪聯,ang-lian5,,488,,,
800,,;女巫;巫婆;,尪婆,ang-po5,,586,Na,,
801,,;夫妻;老夫婦;,翁婆,ang-po5,,660,Na,,
802,,;丈夫;女婿;夫婿;,翁婿,ang-sai3,,841,Na,,
803,,;安危;,安危,an-gui5,,541,Na,,
804,,;安和;,安和,an-ho5,,2835,VH,,
805,,;安撫;,安撫,an-hu2,,633,VJ,,
807,,;安非他命;,安非他命,an-hui-tha-beng7,,2337,Na,,
808,,;安份;,安份,an-hun7,,650,VH,,
809,,;阿爾及利亞;,阿爾及利亞,A-ni2-kip8-li7-a,,1926,Nc,,
810,an-u5,;安於;,安於,an-i5,,1151,VJ,,
811,,;母親;媽媽;,阿娘,a-nia5,,1406,Na,,
812,,;我的媽呀;,阿娘喂,a-nia5-oeh,,4050,,,
813,,;chah營;,安營,an-iaN5,,539,,,
814,an-iong2,;安養;,安養,an-iang2,,773,VJ,,
815,,;阿貓;,阿貓,a-niau,,1204,Na,,
816,a2-niu5,;媽媽;,阿娘,a-niu5,,1371,Na,,
817,,;安然;,安然,an-jian5,,613,Dh,,
819,,;安家;,安家,an-ka,,2344,VA,,
820,,;安康;琵琶魚;,安康,an-khong,,831,Na;VH,,
821,,;奠基;,安基,an-ki,,724,VB,,
822,,;貼金;,安金,an-kim,,938,VA,,
823,,;安哥拉;,安哥拉,An-ko-la2,,1153,Nc,,
824,,;安南;,安南,An-lam5,,775,Nc,,
825,,;安寧;,安寧,an-leng5,,863,VH,,
826,,;安靈;,安靈,an-leng5,,862,,,
827,,;安理會;,安理會,An-li2-hoe7,,3030,Nc,,
828,,;安樂;,安樂,an-lok8,,1264,VH,,
829,,;安樂椅;搖椅;,安樂椅,an-lok8-i2,,1605,Na,,
830,,;安樂公;,安樂公,an-lok8-kong,,1704,,,
831,,;安樂死;,安樂死,an-lok8-si2,,1786,Na,,
832,,;安娜;,安娜,An-na7,,712,Nb,,
833,,;安妮;,安妮,An-ni5,,614,Nb,,
834,,;母親;媽媽;,安娘,an-nia5,,1014,Na,,
836,,;安排;,安排,an-pai5,,726,VE,,
837,,;安平;,安平,an-peng5,,974,VH,,
838,an-peng5-hu5,;虱目魚;,安平魚,an-peng5-hi5,,1288,Na,,
839,,;安平港;,安平港,An-peng5-kang2,,1183,Nc,,
840,,;順產;,安產,an-san2,,548,,,
841,,;安息;,安息,an-sek,,836,VH,,
842,,;心安;安心;放心;,安心,an-sim,,1879,VK;VH,,
843,,;鎮定劑;,安神藥,an-sin5-ioh8,,971,Na,,
844,,;安祥;,安祥,an-siong5,,750,VH,,
845,,;安眠;,安睡,an-sui7,,708,VA,,
846,,;安置;安頓;安慰;安撫;,安搭,an-tah,,868,VC;VJ,,
847,,;安打;,安打,an-taN2,,1398,Na,,
848,,;安東;,安東,An-tang,,896,Nc,,
849,,;安定;,安定,an-teng7,,808,VH,,
850,,;安定性;,安定性,an-teng7-seng3,,1206,Na,,
851,,;安胎;,安胎,an-thai,,640,VA,,
852,,;安胎符;,安胎符,an-thai-hu5,,724,,,
853,,;安葬;,安土,an-thou2,,639,VC,,
854,,;安置;,安置,an-ti3,,876,VC,,
855,,;安頓;,安頓,an-tun3,,619,VC,,
856,,;安慰;慰藉;,安慰,an-ui3,,834,VC,,
857,,;安穩;,安穩,an-un2,,675,VH,,
858,,;壓;,壓,ap,,371,VC,,
859,,;匣子;盒子;,盒仔,ap8-a2,,1100,Na;Nf,,
860,,;爸爸;,阿爸,a-pa,,1536,Na,,
861,,;父親;爹爹;,阿爸,a-pa5,,1367,Na,,
862,,;爸爸;,阿爸,a-pah,,1394,Na,,
863,,;模壓;,壓模,ap-bou5,,436,,,
864,,;抑制;壓制;,壓制,ap-che3,,538,VC,,
865,,;大伯;大爺;伯父;伯伯;阿伯;,阿伯,a-peh,,2083,Na,,
866,,;士兵;阿兵哥;軍人;,阿兵哥,a-peng-ko,,2399,Na,,
868,,;鴉片;,鴉片,a-phian3,,740,Na,,
869,,;煙膏;,鴉片膏,a-phian3-ko,,989,Na,,
870,,;煙鬼;,鴉片鬼,a-phian3-kui2,,1713,Na,,
871,,;煙土;,鴉片塗,a-phian3-thou5,,890,Na,,
872,,;壓驚;,壓驚,ap-kiaN,,859,VB,,
873,,;壓力;,壓力,ap-lek8,,905,Na,,
874,,;老太太;老婆子;阿婆;嬤嬤;,阿婆,a-po5,,1938,Na,,
875,,;排錢草;,阿婆錢,a-po5-chiN5,,1442,,,
876,,;壓迫;,壓迫,ap-pek,,548,VC,,
877,,;壓縮;,壓縮,ap-siok,,500,VR,,
878,,;鎮煞;,壓煞,ap-soah,,729,,,
879,,;壓倒人;,壓倒人,ap-to2-lang5,,3386,,,
880,,;壓倒性;,壓倒性,ap-to2-seng3,,1283,Na,,
881,,;不倒翁;,阿不倒,a-put-to2,,4474,Na,,
884,,;乾脆;,阿莎力,a-sa2-lih,,1375,VH,,
885,,;台灣杉;,亞杉,a-sam,,1125,,,
886,,;老婆子;,阿桑,a-sang2,,1197,Na,,
887,,;狎邪;,阿圾,a-sap,,867,VH,,
888,,;狎邪;,阿圾物,a-sap-mih8,,1159,VH,,
889,,;呆瓜;傻瓜;,阿西,a-se,,1324,Na,,
890,A-soe3-a,;亞細亞;,亞細亞,A-se3-a,,1091,Nc,,
891,a-se3-a,;亞細亞;,亞細亞,a-se-a,,1062,Nc,,
892,,;公子哥兒;少爺;花花公子;紈褲子弟;哥兒;,阿舍,a-sia3,,1678,Na,,
893,,;公子哥兒;紈示夸子弟;紈褲子弟;,阿舍囝,a-sia3-kiaN2,,1653,Na,,
895,,;大嫂;嫂子;嫂嫂;,阿嫂,a-so2,,1690,Na,,
896,,;大陸人;唐山人;,阿山,a-soaN,,2909,,,
897,,;孫子;,阿孫,a-sun,,1047,Na;Nb,,
898,,;折;遏;,遏,at,,203,VC;Nf;Nb;b,,
900,,;遏仔;壓條;,遏仔,at-a2,,1200,VA,,
902,,;亞東;,亞東,A-tang,,981,Nc,,
903,,;亞東關係協會;,亞東關係協會,A-tang-koan-he7-hiap8-hoe7,,4179,Nc,,
907,ak-chhiu2,;握手;,握手,at-chhiu2,,891,VA,,
913,,;亞太;,亞太,A-thai3,,1247,A,,
914,,;高曾祖父母;,阿太,a-thai3,,1745,,,
916,,;爸爸;爹爹;,阿爹,a-tia,,1162,Na,,
921,,;旦角;,阿旦,a-toaN3,,856,Na,,
922,,;西洋人;洋人;洋鬼子;美國人;,阿啄仔,a-tok-a2,,3164,Na,,
926,,;凹;,凹,au,,305,b,,
927,,;浸泡;,漚,au,,288,VB,,
928,,;杯;甌;,甌,au,,239,Nf;b,,
